==========================================
SLURM_JOB_ID = 568441
SLURM_NODELIST = gnode16
SLURM_JOB_GPUS = 1
==========================================
auto_trainer.py INFO 106: train_conf_name : rm_m4_r1
auto_trainer.py INFO 199: [83/100] At 6 dB, Loss: -0.0142522166 BER: 0.0391399989
auto_trainer.py INFO 200: Time for one full iteration is 22.7975 minutes
auto_trainer.py INFO 199: [84/100] At 6 dB, Loss: -0.0179635603 BER: 0.0381799989
auto_trainer.py INFO 200: Time for one full iteration is 22.7978 minutes
auto_trainer.py INFO 199: [85/100] At 6 dB, Loss: -0.0121086109 BER: 0.0369999990
auto_trainer.py INFO 200: Time for one full iteration is 22.7861 minutes
auto_trainer.py INFO 199: [86/100] At 6 dB, Loss: -0.0195214488 BER: 0.0386799989
auto_trainer.py INFO 200: Time for one full iteration is 22.8461 minutes
auto_trainer.py INFO 199: [87/100] At 6 dB, Loss: -0.0179103035 BER: 0.0367599990
auto_trainer.py INFO 200: Time for one full iteration is 22.8067 minutes
auto_trainer.py INFO 199: [88/100] At 6 dB, Loss: -0.0157351699 BER: 0.0374199990
auto_trainer.py INFO 200: Time for one full iteration is 22.8210 minutes
auto_trainer.py INFO 199: [89/100] At 6 dB, Loss: -0.0143279880 BER: 0.0363799989
auto_trainer.py INFO 200: Time for one full iteration is 22.8192 minutes
auto_trainer.py INFO 199: [90/100] At 6 dB, Loss: -0.0181000307 BER: 0.0376999990
auto_trainer.py INFO 200: Time for one full iteration is 22.8292 minutes
auto_trainer.py INFO 199: [91/100] At 6 dB, Loss: -0.0188891441 BER: 0.0397599989
auto_trainer.py INFO 200: Time for one full iteration is 22.8282 minutes
auto_trainer.py INFO 199: [92/100] At 6 dB, Loss: -0.0213869326 BER: 0.0359799990
auto_trainer.py INFO 200: Time for one full iteration is 22.8128 minutes
auto_trainer.py INFO 199: [93/100] At 6 dB, Loss: -0.0202952009 BER: 0.0392799989
auto_trainer.py INFO 200: Time for one full iteration is 22.8762 minutes
auto_trainer.py INFO 199: [94/100] At 6 dB, Loss: -0.0129721435 BER: 0.0371199990
auto_trainer.py INFO 200: Time for one full iteration is 22.8191 minutes
auto_trainer.py INFO 199: [95/100] At 6 dB, Loss: -0.0209881254 BER: 0.0373399989
auto_trainer.py INFO 200: Time for one full iteration is 22.8382 minutes
auto_trainer.py INFO 199: [96/100] At 6 dB, Loss: -0.0139605822 BER: 0.0388999989
auto_trainer.py INFO 200: Time for one full iteration is 22.8262 minutes
auto_trainer.py INFO 199: [97/100] At 6 dB, Loss: -0.0171139464 BER: 0.0370599990
auto_trainer.py INFO 200: Time for one full iteration is 22.9050 minutes
